title,url,price,email,posting_id,location,date,housing
667 Weller Rd,http://cleveland.craigslist.org/apa/4927724806.html,$650,fddx7-4927724806@hous.craigslist.org,4927724806, (elyria),2015-03-30 12:45,/ 3br - 1000ft
OLD WORLD CHARM MEETS NEW WORLD AMENITIES IN PRESTIGIOUS SHAKER HTS.,http://cleveland.craigslist.org/apa/4956030483.html,$1295,joshlovinger@gmail.com,4956030483, (SHAKER HEIGHTS),2015-03-30 13:04,/ 4br - 
1 bdrm Coming Avail Edgeley Newly Remodeled Unit,http://cleveland.craigslist.org/apa/4955986214.html,$695,jkrbk-4955986214@hous.craigslist.org,4955986214, (Edgeley 11863 Edgewater Dr),2015-03-30 13:04,/ 1br - 600ft
1 bdrm Avail Viktoria Free HEAT!!!!!,http://cleveland.craigslist.org/apa/4955898885.html,$710,hbght-4955898885@hous.craigslist.org,4955898885, (Viktoria 1063 Cove Ave),2015-03-30 13:05,/ 1br - 800ft
Look..Lease..Move in..,http://cleveland.craigslist.org/apa/4955980055.html,$860,jpvq8-4955980055@hous.craigslist.org,4955980055, (cleveland west side),2015-03-30 13:06,/ 2br - 
Exhilarating 3 bedroom 2.5 bath detached single family house. Even i,http://cleveland.craigslist.org/apa/4940559479.html,$850,v8jd8-4940559479@hous.craigslist.org,4940559479, (Central Cleveland),2015-03-30 13:06,/ 4br - 1156ft
1 Bedroom in Vintage Style Building with FREE Heat!,http://cleveland.craigslist.org/apa/4955984704.html,$640,wgz6g-4955984704@hous.craigslist.org,4955984704," (Belvidere/Newton 12221 Clifton Blvd. Lakewood, OH 44107)",2015-03-30 13:07,/ 1br - 550ft
Oak Tree Manor 1 Bdrm Avail Newly Remodeled Suite!!!,http://cleveland.craigslist.org/apa/4955954776.html,$520,9q28c-4955954776@hous.craigslist.org,4955954776, (Oak Tree Manor 1327 Bonnieview Drive),2015-03-30 13:09,/ 1br - 550ft
1st FLOOR UNIT WITHIN WALKING DISTANCE of Cedar/Lee Neighborhood,http://cleveland.craigslist.org/apa/4940784868.html,$855,3jmm4-4940784868@hous.craigslist.org,4940784868, (Cleveland Heights),2015-03-30 13:15,/ 2br - 
Cozy & Charming Maple Home!,http://cleveland.craigslist.org/apa/4950804763.html,$950,2mvk2-4950804763@hous.craigslist.org,4950804763, (21402 Hansen),2015-03-30 13:17,/ 3br - 1200ft
"Summer sublease in little italy from june to aug 2015, $412.5/month",http://cleveland.craigslist.org/apa/4956055878.html,$412,zf8p8-4956055878@hous.craigslist.org,4956055878, (United States),2015-03-30 13:17,/ 1br - 
Magnificent Maple Home!,http://cleveland.craigslist.org/apa/4950808127.html,$999,Laura@crossroads-group.com,4950808127, (5482 Morgan),2015-03-30 13:17,/ 3br - 1354ft
Maple Heights GEM!,http://cleveland.craigslist.org/apa/4949396455.html,$950,Laura@crossroads-group.com,4949396455, (19024 Beverley),2015-03-30 13:18,/ 3br - 1200ft
Avail 1BR-Oak Tree Manor Close to public transportation,http://cleveland.craigslist.org/apa/4955977919.html,$510,czjh7-4955977919@hous.craigslist.org,4955977919, (1327 Bonnieview Ave),2015-03-30 13:18,/ 1br - 550ft
VAN AKEN LOCATION~ON RAPID~UTILITIES INCD~$99 SEC DEP*,http://cleveland.craigslist.org/apa/4934522603.html,$774,kjxjb-4934522603@hous.craigslist.org,4934522603, (HISTORIC SHAKER SQUARE),2015-03-30 13:21,/ 2br - 1100ft
VERY SPACIOUS~ON RAPID LINE~ GREAT AREA~UTILITIES INCLD~$99 DEPOSIT*,http://cleveland.craigslist.org/apa/4934483962.html,$674,zdvzt-4934483962@hous.craigslist.org,4934483962, (SHAKER SQUARE AREA),2015-03-30 13:21,/ 1br - 900ft
2 Bedroom Available,http://cleveland.craigslist.org/apa/4956057736.html,$586,tgzgg-4956057736@hous.craigslist.org,4956057736,,2015-03-30 13:23,/ 2br - 856ft
OLD WORLD CHARM MEETS NEW WORLD AMENITIES IN PRESTIGIOUS SHAKER HEIGHT,http://cleveland.craigslist.org/apa/4956067389.html,$1695,joshlovinger@gmail.com,4956067389," (18506 LOMOND BLVD SHAKER HEIGHTS, OHIO)",2015-03-30 13:23,/ 4br - 
1 bdrm coming Avail Edgeley,http://cleveland.craigslist.org/apa/4955987547.html,$675,djgn5-4955987547@hous.craigslist.org,4955987547, (Edgeley Manor 11863 Edgewater Dr),2015-03-30 13:24,/ 1br - 600ft
*We Have Everything But You*,http://cleveland.craigslist.org/apa/4955971469.html,$860,wkns2-4955971469@hous.craigslist.org,4955971469, (cleveland west side),2015-03-30 13:27,/ 2br - 
MODERN & SPACIOUS TOWNHOUSE in Cleveland Heights,http://cleveland.craigslist.org/apa/4940622146.html,$1100,dxq5f-4940622146@hous.craigslist.org,4940622146, (Cleveland Heights),2015-03-30 13:27,/ 2br - 1549ft
Gorgeous Uptown Apartment,http://cleveland.craigslist.org/apa/4943273311.html,$1890,9kz6j-4943273311@hous.craigslist.org,4943273311, (11471 Euclid Ave),2015-03-30 13:28,/ 1br - 1000ft
"2bdrm condo, 1.5 bath, garage, new carpet",http://cleveland.craigslist.org/apa/4934840275.html,$775,kzvgt-4934840275@hous.craigslist.org,4934840275, (Shaker Heights),2015-03-30 13:30,/ 2br - 1000ft
Completely updated 3 bedroom ranch with 2- 1/2 baths,http://cleveland.craigslist.org/apa/4956081890.html,$1150,w8pwj-4956081890@hous.craigslist.org,4956081890, (Parma),2015-03-30 13:30,/ 3br - 1200ft
REMODELED LARGE 2BD/2BA APARTMENT WITH CHOCOLATE CHERRY CABINETS!,http://cleveland.craigslist.org/apa/4956026246.html,$1115,2mjq2-4956026246@hous.craigslist.org,4956026246," (North Royalton, OH)",2015-03-30 13:32,/ 2br - 1086ft
3BEDROOM CONDO AT GEORGETOWN NEAR RICHMOND HEIGHTS,http://cleveland.craigslist.org/apa/4930367309.html,$895,,4930367309, (EUCLID GEORHETOWN OF THE HIGHLANDS),2015-03-30 13:33,/ 3br - 1300ft
Euclid 4 bedroom 1-1/2 bath,http://cleveland.craigslist.org/apa/4941393807.html,$895,,4941393807, (Euclid),2015-03-30 13:33,/ 4br - 1200ft
"Carports Available, Professional On-Site Management, Cable Ready",http://cleveland.craigslist.org/apa/4931888765.html,$709,xmszg-4931888765@hous.craigslist.org,4931888765," (5999 Bear Creek Drive Bedford Heights, OH 44146)",2015-03-30 13:34,/ 2br - 1000ft
1124 E. 68th St. Dn Fr #1,http://cleveland.craigslist.org/apa/4936912624.html,$600,k9znv-4936912624@hous.craigslist.org,4936912624," (Clevelaand, Oh.)",2015-03-30 13:35,/ 2br - 800ft
Open house today! Be ready for spring w/ your own private balcony!!,http://cleveland.craigslist.org/apa/4956070982.html,$640,bd4pf-4956070982@hous.craigslist.org,4956070982, (Elyria),2015-03-30 13:35,/ 2br - 860ft
1 bdrm Available Edgewater,http://cleveland.craigslist.org/apa/4955983316.html,$725,2kpjq-4955983316@hous.craigslist.org,4955983316, (12505 Edgewater Dr),2015-03-30 13:36,/ 1br - 700ft
"Free Garage, Water, Internet! Pets Welcome!",http://cleveland.craigslist.org/apa/4947123010.html,$675,vs8j2-4947123010@hous.craigslist.org,4947123010, (Rocky River),2015-03-30 13:37,/ 2br - 850ft
"Free Heat, Water, included!! Great Location!",http://cleveland.craigslist.org/apa/4951564528.html,$525,bnvvw-4951564528@hous.craigslist.org,4951564528, (Lakewood),2015-03-30 13:37,/ 1br - 650ft
"Free Garage, Water, Internet! Pets Welcome!",http://cleveland.craigslist.org/apa/4947116906.html,$850,6r2mw-4947116906@hous.craigslist.org,4947116906, (Rocky River),2015-03-30 13:37,/ 3br - 100ft
Showing today!Brightly painted & ready for spring w/ your own balcony!,http://cleveland.craigslist.org/apa/4956062794.html,$630,r5ht4-4956062794@hous.craigslist.org,4956062794, (Elyria),2015-03-30 13:42,/ 2br - 860ft
Studio Apartment - Upstairs,http://cleveland.craigslist.org/apa/4956106074.html,$675,dqfgr-4956106074@hous.craigslist.org,4956106074, (Old Brooklyn),2015-03-30 13:42,/ 2br - 900ft
SPRING INTO SAVINGS/WEEPING CHERRY VILLAGE,http://cleveland.craigslist.org/apa/4956106155.html,$580,xjr4d-4956106155@hous.craigslist.org,4956106155, (broadview heights),2015-03-30 13:43,/ 2br - 713ft
"Eden welcome 2bedroom,3bedroom, 4bedroom available",http://cleveland.craigslist.org/apa/4931859244.html,$750,sgwt9-4931859244@hous.craigslist.org,4931859244," (kinsman,Bartlett)",2015-03-30 13:45,/ 3br - 
"Super clean & well maintained, spacious,",http://cleveland.craigslist.org/apa/4956083997.html,$530,jxnnz-4956083997@hous.craigslist.org,4956083997, (Lorain),2015-03-30 13:45,/ 1br - 575ft
"Open house today! Spacious, lots of closets, huge private patio!",http://cleveland.craigslist.org/apa/4956066399.html,$545,xrqnj-4956066399@hous.craigslist.org,4956066399, (Elyria),2015-03-30 13:45,/ 1br - 620ft
Won't Last Long-1 Bedroom Apartment Home Available!,http://cleveland.craigslist.org/apa/4956104164.html,$522,2x2n5-4956104164@hous.craigslist.org,4956104164, (euclid ohio),2015-03-30 13:46,/ 1br - 523ft
Charming Cleveland Heights single-family home available May 1,http://cleveland.craigslist.org/apa/4956114219.html,$1475,cdvss-4956114219@hous.craigslist.org,4956114219, (United States),2015-03-30 13:47,/ 3br - 
Updated Spacious Suite on Tree Lined Street - Move In Ready!,http://cleveland.craigslist.org/apa/4956094092.html,$575,2x6jw-4956094092@hous.craigslist.org,4956094092, (Cleveland),2015-03-30 13:48,/ 1br - 850ft
single one street from john Adams high school,http://cleveland.craigslist.org/apa/4929842561.html,$1250,qfj7z-4929842561@hous.craigslist.org,4929842561,,2015-03-30 13:49,/ 5br - 
** Spacious 3 bedroom 2 bath AVAILABLE**,http://cleveland.craigslist.org/apa/4956113402.html,$1350,jjtfg-4956113402@hous.craigslist.org,4956113402, (South Euclid),2015-03-30 13:51,/ 3br - 
**2br/1ba Renovated Apartment Home!! Comfort and Convenient Living**,http://cleveland.craigslist.org/apa/4915659156.html,$815,nnthn-4915659156@hous.craigslist.org,4915659156, (26463 Solon Rd),2015-03-30 13:51,/ 2br - 835ft
Old Brooklyn Single Home,http://cleveland.craigslist.org/apa/4956132593.html,$850,d5mgt-4956132593@hous.craigslist.org,4956132593, (Biddulph),2015-03-30 13:56,/ 3br - 
First Floor 2BR/2BA Apartment with Private Patio and Garage,http://cleveland.craigslist.org/apa/4956110774.html,$1069,xtnwg-4956110774@hous.craigslist.org,4956110774," (North Olmsted, OH)",2015-03-30 13:57,/ 2br - 1081ft
Great 3 bedroom 1.5 bth Stylish Cement Siding,http://cleveland.craigslist.org/apa/4952080576.html,$730,czjkw-4952080576@hous.craigslist.org,4952080576, (Cudell),2015-03-30 13:58,/ 4br - 1332ft
OLD WORLD CHARM MEETS NEW WORLD AMENITIES IN PRESTIGIOUS SHAKER HEIGHT,http://cleveland.craigslist.org/apa/4956120322.html,$995,joshlovinger@gmail.com,4956120322, (SHAKER HEIGHTS),2015-03-30 13:58,/ 2br - 
Come Fall inLove with the Oliver House!,http://cleveland.craigslist.org/apa/4956114859.html,$853,5nhvj-4956114859@hous.craigslist.org,4956114859, (Shaker Heights),2015-03-30 13:58,/ 1br - 840ft
Become a homeowner with lease to own.,http://cleveland.craigslist.org/apa/4919384871.html,$791,9wpwb-4919384871@hous.craigslist.org,4919384871, (Cuyahoga Falls),2015-03-30 13:58,/ 4br - 1300ft
Great location across from new shopping center Liberty Circle!,http://cleveland.craigslist.org/apa/4956074724.html,$520,g3pnb-4956074724@hous.craigslist.org,4956074724, (Lorain),2015-03-30 14:00,/ 1br - 575ft
185th. Street off St. Clair,http://cleveland.craigslist.org/apa/4951353470.html,$750,,4951353470, (Cleveland),2015-03-30 14:07,/ 4br - 
Cleveland Hts June 1st Walk to CWRU pet friendly landlord,http://cleveland.craigslist.org/apa/4956154776.html,$850,bgreenberg@sbcglobal.net,4956154776, (2676 Hampshire Road),2015-03-30 14:08,/ 2br - 1000ft
3 family house for rent newly remodeled,http://cleveland.craigslist.org/apa/4956131657.html,$700,6xgtm-4956131657@hous.craigslist.org,4956131657, (143rd & Lakeshore),2015-03-30 14:08,/ 2br - 
SECTION 8 3 OR 4 BD ROOM SINGLE,http://cleveland.craigslist.org/apa/4956163443.html,$7501200,lakishamy@yahoo.com,4956163443, (westside of cleveland),2015-03-30 14:12,/ 3br - 
"GORGEOUS, LUXURIOUS ONE BEDROOM AVAILABLE! A TRUE MUST SEE!",http://cleveland.craigslist.org/apa/4956150944.html,$570,kv8tr-4956150944@hous.craigslist.org,4956150944," (Lorain, OH)",2015-03-30 14:14,/ 1br - 673ft
Spacious 2 Bedroom with Park Views and Convenient Location,http://cleveland.craigslist.org/apa/4927398597.html,$619,sheila@vanguardcleveland.com,4927398597, (Old Brooklyn Area),2015-03-30 14:14,/ 2br - 850ft
Spring Is In The Air ! Looking for a Change Of Scenery? Check Us Out!,http://cleveland.craigslist.org/apa/4927349655.html,$529,sheila@vanguardcleveland.com,4927349655, (Park Fulton Oval),2015-03-30 14:14,/ 1br - 600ft
Less than perfect credit is OK. Grand 4 bedroom condominium. Make it,http://cleveland.craigslist.org/apa/4915773513.html,$863,sjzgs-4915773513@hous.craigslist.org,4915773513, (Shaker Square),2015-03-30 14:14,/ 3br - 1859ft
"Spacious 1 Bedroom, Free Heat, New Carpet, Convenient Location",http://cleveland.craigslist.org/apa/4927248471.html,$575,dcvvw-4927248471@hous.craigslist.org,4927248471, (Garfield Hts.),2015-03-30 14:15,/ 1br - 600ft
COZY & COMFY HOME TUDOR STYLE- RENT2OWN!,http://cleveland.craigslist.org/apa/4937888119.html,$775,,4937888119, (NW Canton),2015-03-30 14:15,/ 3br - 1445ft
"4 bedroom, 2 bath House",http://cleveland.craigslist.org/apa/4956169587.html,$800,qf6zv-4956169587@hous.craigslist.org,4956169587, (Lorain),2015-03-30 14:15,/ 4br - 
Property Manager,http://cleveland.craigslist.org/apa/4946792872.html,$596,,4946792872, (cleveland),2015-03-30 14:16,/ 1br - 600ft
Apartment for Rent! All Utilities Included,http://cleveland.craigslist.org/apa/4945524093.html,$1365,m929k-4945524093@hous.craigslist.org,4945524093, (beachwood),2015-03-30 14:17,/ 1br - 500ft
Cleveland Hts June 1st Cedar/Lee,http://cleveland.craigslist.org/apa/4956173723.html,$550,bgreenberg@sbcglobal.net,4956173723, (2419 Lee road),2015-03-30 14:17,/ 1br - 750ft
Apartment For Rent - All Utilities Included!!,http://cleveland.craigslist.org/apa/4956157096.html,$1155,32vzr-4956157096@hous.craigslist.org,4956157096, (middleburg heights),2015-03-30 14:20,/ 1br - 500ft
Cleveland Single,http://cleveland.craigslist.org/apa/4956182305.html,$725,,4956182305, (cleveland west side),2015-03-30 14:22,/ 2br - 
Apartment for Rent! All Utilities Included,http://cleveland.craigslist.org/apa/4939871487.html,$1260,fkz2r-4939871487@hous.craigslist.org,4939871487, (brooklyn),2015-03-30 14:23,/ 1br - 
Beautiful Spacious 4 Bdrm Colonial,http://cleveland.craigslist.org/apa/4956168762.html,$1350,msnow7975@gmail.com,4956168762, (4342 Acacia Dr. - South Euclid),2015-03-30 14:26,/ 4br - 2000ft
"SPLIT LEVEL on CUL-DE-SAC, WOODS BEHIND LOT, C/A, X/L GAR, 2BA",http://cleveland.craigslist.org/apa/4956190808.html,$1375,fhbb6-4956190808@hous.craigslist.org,4956190808," (BROOK PARK, OH)",2015-03-30 14:26,/ 3br - 1700ft
Spring on in to your new home!,http://cleveland.craigslist.org/apa/4950572995.html,$935,8f9d8-4950572995@hous.craigslist.org,4950572995," (Mayfield, Gates Mills, Lyndhurst)",2015-03-30 14:27,/ 2br - 1191ft
"Two Bedroom, Two Bath! Best Choice! Better Living!",http://cleveland.craigslist.org/apa/4956064863.html,$955,shtf9-4956064863@hous.craigslist.org,4956064863, (Westlake),2015-03-30 14:27,/ 2br - 1000ft
3 BEDROOM 2 BATHS! UPDATED!!! AVAILABLE NOW!!!,http://cleveland.craigslist.org/apa/4948707340.html,$1210,mrf8f-4948707340@hous.craigslist.org,4948707340," (MAYFIELD HTS., LYNDHURST, GATES MILLS)",2015-03-30 14:29,/ 3br - 1342ft
Apartment for Rent!! All Utilities Included,http://cleveland.craigslist.org/apa/4956167586.html,$1260,n6khh-4956167586@hous.craigslist.org,4956167586, (beachwood),2015-03-30 14:29,/ 1br - 500ft
"Remodeled Home XL Heated Gar, In-Law Suite, 3 Ba, C/A, Appliances",http://cleveland.craigslist.org/apa/4956196059.html,$1250,pnqtn-4956196059@hous.craigslist.org,4956196059," (West Park, Cleveland, Oh)",2015-03-30 14:29,/ 4br - 1800ft
OLD WORLD CHARM MEETS NEW WORLD AMENITIES IN CLEVELAND HEIGHTS,http://cleveland.craigslist.org/apa/4956201121.html,$2200,joshlovinger@gmail.com,4956201121, (2847 HAMPSHIRE RD),2015-03-30 14:32,/ 3br - 
ONLY $774.00 LARGE 2 BED. 2 BATH READY NOW!!!,http://cleveland.craigslist.org/apa/4956189223.html,$774,4jhd8-4956189223@hous.craigslist.org,4956189223, (NORTH OLMSTED),2015-03-30 14:34,/ 2br - 970ft
2 BDRM CONDO FOR RENT,http://cleveland.craigslist.org/apa/4956189330.html,$945,2wmgp-4956189330@hous.craigslist.org,4956189330, (WESTLAKE),2015-03-30 14:36,/ 2br - 1004ft
"►► 4 Bed, 4 Bath Large Executive Corporate House, Near Lake Erie",http://cleveland.craigslist.org/apa/4944253336.html,$2500,sxfph-4944253336@hous.craigslist.org,4944253336, (Painesville),2015-03-30 14:36,/ 4br - 4400ft
Downtown Willoughby 2 bedroom on 2nd St *Water*Sewer* Trash Included!,http://cleveland.craigslist.org/apa/4947850471.html,$850,Info@Fmmrentals.com,4947850471, (willoughby),2015-03-30 14:36,/ 2br - 
♥♥ REDUCED RENT-TO-OWN WONDERFUL COLONIAL 3bed/3ba♥♥,http://cleveland.craigslist.org/apa/4941195199.html,$1750,,4941195199, (Rocky River),2015-03-30 14:38,/ 3br - 1544ft
Apartment for Rent!! All Utilities Included!!!,http://cleveland.craigslist.org/apa/4956158923.html,$1365,t55pj-4956158923@hous.craigslist.org,4956158923, (westlake),2015-03-30 14:39,/ 1br - 500ft
Amazing apartment in an Amazing locaiton!,http://cleveland.craigslist.org/apa/4956100142.html,$750,ckcx5-4956100142@hous.craigslist.org,4956100142, (Lakewood),2015-03-30 14:39,/ 2br - 800ft
4bedroom plus two full bathrooms,http://cleveland.craigslist.org/apa/4931837347.html,$1100,25n9b-4931837347@hous.craigslist.org,4931837347,,2015-03-30 14:40,/ 4br - 
E. 135 and Roland Drive,http://cleveland.craigslist.org/apa/4956228975.html,$900,n4xxc-4956228975@hous.craigslist.org,4956228975," (Garfield Heights, Ohio)",2015-03-30 14:47,/ 3br - 1201ft
4 Bdrm Single Family Home Quite Street,http://cleveland.craigslist.org/apa/4956235447.html,$875,wksvv-4956235447@hous.craigslist.org,4956235447, (Warrensville hts),2015-03-30 14:50,/ 4br - 
1BD/1BA Home with Monthly Resident Activities,http://cleveland.craigslist.org/apa/4956221943.html,$758,62pb7-4956221943@hous.craigslist.org,4956221943," (North Royalton, OH)",2015-03-30 14:52,/ 1br - 783ft
"MED/LAW STUDENTS, INTERNS, DOCTORS - 3rd FLR. SUITE IN PRIVATE HOME",http://cleveland.craigslist.org/apa/4938952696.html,$550,rzbvg-4938952696@hous.craigslist.org,4938952696," (Cleve. Hts. - CWRU, Hospitals, Coventry)",2015-03-30 14:52,/ 1br - 600ft
Large Beautiful 2 BR Apartment overlooking Painesville Square,http://cleveland.craigslist.org/apa/4946921675.html,$825,w7svp-4946921675@hous.craigslist.org,4946921675, (7 North Park Place),2015-03-30 14:52,/ 2br - 1200ft
Lake Park Village: Come See What Makes Us Exceptional!,http://cleveland.craigslist.org/apa/4938103924.html,$720,wz5zn-4938103924@hous.craigslist.org,4938103924, (Streetsboro),2015-03-30 14:53,/ 1br - 652ft
Come Home With Confidence--Lake Park Village,http://cleveland.craigslist.org/apa/4938155854.html,$765,sg8bn-4938155854@hous.craigslist.org,4938155854, (Streetsboro),2015-03-30 14:55,/ 2br - 805ft
"Open house today!! Super clean, spacious, huge walk out patio!",http://cleveland.craigslist.org/apa/4956213988.html,$545,3ncf2-4956213988@hous.craigslist.org,4956213988, (Elyria),2015-03-30 14:59,/ 1br - 620ft
North Ridgeville GOOD SCHOOLS 3 bed 1.5 bath attractive well maintaine,http://cleveland.craigslist.org/apa/4956122912.html,$1015,qxpxf-4956122912@hous.craigslist.org,4956122912, (North Ridgeville),2015-03-30 15:00,/ 4br - 1003ft
$1050 / 3br - AWESOME 3BR-=-LARGE LIVING AREA-=-NEWLY RENNOVATED,http://cleveland.craigslist.org/apa/4956236529.html,$1050,gnffh-4956236529@hous.craigslist.org,4956236529, (university heights),2015-03-30 15:02,/ 3br - 1800ft
Rent to Own Like-New 4bed/2ba House,http://cleveland.craigslist.org/apa/4953355250.html,$1150,,4953355250, (Berea),2015-03-30 15:04,/ 4br - 1750ft
☛☛ STAY WARM IN THIS HOT NEW HOUSE ☚ ☚,http://cleveland.craigslist.org/apa/4935849394.html,$1045,m2vrp-4935849394@hous.craigslist.org,4935849394, (EUCLID),2015-03-30 15:04,/ 3br - 1577ft
�� �� �� LEE MILES AREA AFFORDABLE RANCH W/ LARGE BASEMENT�� ,http://cleveland.craigslist.org/apa/4917551401.html,$700,jzm4j-4917551401@hous.craigslist.org,4917551401, (cleveland),2015-03-30 15:05,/ 3br - 1067ft
LEASE2OWN THIS BEAUTIFUL REHABBED CENTURY HOME,http://cleveland.craigslist.org/apa/4917325200.html,$4500,,4917325200, (Gates Mills),2015-03-30 15:05,/ 5br - 3765ft
LARGE GREEN REHAB RIGHT BY E 185,http://cleveland.craigslist.org/apa/4931548395.html,$745,gdsdp-4931548395@hous.craigslist.org,4931548395,,2015-03-30 15:05,/ 5br - 1650ft
♥ ♥ LEE-HARVARD- WELCOME TO YOUR NEW HOME♥ ♥,http://cleveland.craigslist.org/apa/4950086609.html,$795,xmrq5-4950086609@hous.craigslist.org,4950086609, (TALFORD),2015-03-30 15:05,/ 3br - 1248ft
�� �� �� LEE MILES AREA AFFORDABLE RANCH W/ LARGE BASEMENT�� ,http://cleveland.craigslist.org/apa/4947005878.html,$795,9h7cz-4947005878@hous.craigslist.org,4947005878, (cleveland),2015-03-30 15:06,/ 3br - 1330ft
South Euclid Renovated 3 bedroom home on Elmwood!,http://cleveland.craigslist.org/apa/4952992119.html,$1095,xfd3c-4952992119@hous.craigslist.org,4952992119," (4358 Elmwood, South Euclid, OH)",2015-03-30 15:12,/ 3br - 1100ft
Open today! Brightly painted & ready for spring w/ your own balcony!,http://cleveland.craigslist.org/apa/4956248324.html,$630,4gzf6-4956248324@hous.craigslist.org,4956248324, (Elyria),2015-03-30 15:14,/ 2br - 860ft
"Move in Special!! 2 Bedrooms, 1 Bathrooms, 850 Sq Ft",http://cleveland.craigslist.org/apa/4956282286.html,$595,d8ksh-4956282286@hous.craigslist.org,4956282286, (517 N. Main St),2015-03-30 15:15,/ 2br - 850ft
31836 Bagley Rd,http://cleveland.craigslist.org/apa/4940351234.html,$1300,kpbbb-4940351234@hous.craigslist.org,4940351234, (North ridgeville),2015-03-30 15:15,/ 2br - 1145ft
245 Brittany Ln,http://cleveland.craigslist.org/apa/4923134869.html,$875,5tsqq-4923134869@hous.craigslist.org,4923134869, (elyria),2015-03-30 15:15,/ 2br - 1200ft
Apartment 4 Rent! Utilities Included!,http://cleveland.craigslist.org/apa/4956154131.html,$1155,vsrrv-4956154131@hous.craigslist.org,4956154131, (north olmsted),2015-03-30 15:16,/ 1br - 500ft
3 bedroom 2 bath Up,http://cleveland.craigslist.org/apa/4956240620.html,$850,hcprs-4956240620@hous.craigslist.org,4956240620, (Parma),2015-03-30 15:20,/ 3br - 1200ft
1 Bedroom 1 Bath Luxury Suite-24/7 Fitness Center-Free Zumba Class,http://cleveland.craigslist.org/apa/4956297533.html,$899,bbvrp-4956297533@hous.craigslist.org,4956297533, (Medina),2015-03-30 15:23,/ 1br - 750ft
SPACIOUS TOWNHOUSE AVAILABLE!,http://cleveland.craigslist.org/apa/4956298283.html,$950,bhnc3-4956298283@hous.craigslist.org,4956298283, (Fawn Lake Apartments),2015-03-30 15:24,/ 3br - 
ONE BEDROOM SPECIAL! AVAILABLE IN APRIL!,http://cleveland.craigslist.org/apa/4956300151.html,$500,hhqng-4956300151@hous.craigslist.org,4956300151, (Fawn Lake Apartments),2015-03-30 15:25,/ 1br - 
TWO BEDROOMS AVAILABLE IN APRIL!,http://cleveland.craigslist.org/apa/4956302551.html,$700,fwv5f-4956302551@hous.craigslist.org,4956302551, (Fawn Lake Apartments),2015-03-30 15:26,/ 2br - 
Lush 4 bedroom single family house with humidifier. Rent to own and,http://cleveland.craigslist.org/apa/4929917934.html,$916,hx7bc-4929917934@hous.craigslist.org,4929917934, (Elyria),2015-03-30 15:28,/ 3br - 2330ft
Elegant place. Lease to own and gain equity. Accepting all credit.,http://cleveland.craigslist.org/apa/4923666691.html,$973,cvv4h-4923666691@hous.craigslist.org,4923666691, (Garfield Heights),2015-03-30 15:30,/ 3br - 1583ft
"Playground, FREE HEAT and GAS, Balcony",http://cleveland.craigslist.org/apa/4930235311.html,$919,9dwvm-4930235311@hous.craigslist.org,4930235311, (Bedford Heights),2015-03-30 15:34,/ 3br - 1100ft
IMMEDIATE MOVE IN! HURRY THIS 1 BEDROOM WILL GO QUICK!~GRANADA GARDENS,http://cleveland.craigslist.org/apa/4951884269.html,$615,granadagardensapts@gmail.com,4951884269, (Warrensville Heights),2015-03-30 15:36,/ 1br - 
GRANADA GARDENS ~ 2BD/1BATH GARDEN STYLE APARTMENTS!!!,http://cleveland.craigslist.org/apa/4951878666.html,$650,granadagardensapts@gmail.com,4951878666, (Warrensville Hts. Maple Hts. Garfield Hts. Bedford Hts. Shak),2015-03-30 15:36,/ 2br - 
"Granada Gardens~Spacious 3x2, balcony, LARGE closets!",http://cleveland.craigslist.org/apa/4951877357.html,$850,granadagardensapts@gmail.com,4951877357, (Warrensville Hts. Maple Hts. Garfield Hts. Bedford Hts. Shak),2015-03-30 15:36,/ 3br - 
Beautifully Renovated Cleveland Home Located Right Off West 25th!,http://cleveland.craigslist.org/apa/4956311952.html,$975,sxpx8-4956311952@hous.craigslist.org,4956311952," (2705 Marvin Ave, Cleveland, OH)",2015-03-30 15:37,/ 3br - 1400ft
Credit recovery program. Only pay for verified removals.,http://cleveland.craigslist.org/apa/4956127362.html,$1313,rvqqz-4956127362@hous.craigslist.org,4956127362, (Cleveland),2015-03-30 15:37,/ 4br - 1685ft
RARE COACHHOUSE with washer/dryer and garage,http://cleveland.craigslist.org/apa/4951506023.html,$1095,skcbt-4951506023@hous.craigslist.org,4951506023, (cleveland heights/Historic District),2015-03-30 15:41,/ 1br - 
Garfield Hts 4 bed 1.5 bath Completely Updated Single Family!,http://cleveland.craigslist.org/apa/4938139504.html,$995,hr7hv-4938139504@hous.craigslist.org,4938139504," (13158 Forestdale, Garfield Hts, OH)",2015-03-30 15:42,/ 4br - 1100ft
Roomy bungalow with river views- Rent or lease option,http://cleveland.craigslist.org/apa/4956310611.html,$749,pczjb-4956310611@hous.craigslist.org,4956310611," (118 Brooklyn Street, Elyria, OH)",2015-03-30 15:42,/ 3br - 1350ft
Remodeled 1BR/1BA w/ 24/7 Acces to 2321 sq ft Fitness Center!,http://cleveland.craigslist.org/apa/4956288482.html,$830,vmncp-4956288482@hous.craigslist.org,4956288482," (North Royalton, OH)",2015-03-30 15:44,/ 1br - 702ft
"Shaker Schools, Oak floors, Sunrm, Duplex, RTA, 1.5 Baths, Chag",http://cleveland.craigslist.org/apa/4949716580.html,$795,zfqst-4949716580@hous.craigslist.org,4949716580, (Shaker),2015-03-30 15:45,/ 3br - 
